Législatives 2012 - 2ème Tour;17/06/2012;18;64;17;75118;PARIS 18;1714;758;741;1;VAILLANT;Daniel;549;;;
Législatives 2012 - 2ème Tour;17/06/2012;18;65;17;75118;PARIS 18;1744;737;710;1;VAILLANT;Daniel;467;;;
Législatives 2012 - 2ème Tour;17/06/2012;19;2;16;75119;PARIS 19;1354;705;684;1;GIANNESINI;Jean-Jacques;165;;;
Législatives 2012 - 2ème Tour;17/06/2012;19;4;16;75119;PARIS 19;1201;643;614;1;GIANNESINI;Jean-Jacques;157;;;
Législatives 2012 - 2ème Tour;17/06/2012;19;6;16;75119;PARIS 19;1305;716;693;1;GIANNESINI;Jean-Jacques;256;;;
Législatives 2012 - 2ème Tour;17/06/2012;19;16;16;75119;PARIS 19;1387;776;741;2;CAMBADÉLIS;Jean-Christophe;528;;;
Législatives 2012 - 2ème Tour;17/06/2012;19;48;16;75119;PARIS 19;1577;778;757;2;CAMBADÉLIS;Jean-Christophe;527;;;
Législatives 2012 - 2ème Tour;17/06/2012;19;59;17;75119;PARIS 19;1589;776;753;1;VAILLANT;Daniel;555;;;
Législatives 2012 - 2ème Tour;17/06/2012;20;6;15;75120;PARIS 20;1293;741;719;1;PAU-LANGEVIN;George;504;;;
Législatives 2012 - 2ème Tour;17/06/2012;20;13;15;75120;PARIS 20;1332;807;789;1;PAU-LANGEVIN;George;658;;;
Législatives 2012 - 2ème Tour;17/06/2012;20;17;15;75120;PARIS 20;1535;838;814;2;FANFANT;Nathalie;177;;;
Législatives 2012 - 2ème Tour;17/06/2012;20;26;15;75120;PARIS 20;1317;654;638;2;FANFANT;Nathalie;155;;;
Législatives 2012 - 2ème Tour;17/06/2012;20;29;15;75120;PARIS 20;1473;820;795;1;PAU-LANGEVIN;George;559;;;
Législatives 2012 - 2ème Tour;17/06/2012;1;3;1;75101;PARIS 01;1090;607;596;1;LELLOUCHE;Pierre;256;;;
Législatives 2012 - 2ème Tour;17/06/2012;1;8;1;75101;PARIS 01;897;523;516;2;MOREL;Claire;170;;;
Législatives 2012 - 2ème Tour;17/06/2012;3;3;5;75103;PARIS 03;1292;736;720;2;LANCAR;Benjamin;226;;;
Législatives 2012 - 2ème Tour;17/06/2012;3;9;5;75103;PARIS 03;1534;911;882;1;DAGOMA;Seybah;587;;;
Législatives 2012 - 2ème Tour;17/06/2012;4;6;7;75104;PARIS 04;1583;947;919;2;BLOCHE;Patrick;581;;;
Législatives 2012 - 2ème Tour;17/06/2012;1;8;1;75101;PARIS 01;897;523;516;1;LELLOUCHE;Pierre;346;;;
Législatives 2012 - 2ème Tour;17/06/2012;4;3;7;75104;PARIS 04;1291;766;744;1;TISSOT;Claude-Annick;241;;;
Législatives 2012 - 2ème Tour;17/06/2012;4;14;7;75104;PARIS 04;1185;642;630;1;TISSOT;Claude-Annick;237;;;
Législatives 2012 - 2ème Tour;17/06/2012;5;19;2;75105;PARIS 05;1370;891;880;2;FILLON;François;452;;;
Législatives 2012 - 2ème Tour;17/06/2012;6;10;2;75106;PARIS 06;1104;688;684;2;FILLON;François;391;;;
Législatives 2012 - 2ème Tour;17/06/2012;6;13;11;75106;PARIS 06;1327;860;850;1;LECOQ;Jean-Pierre;555;;;
Législatives 2012 - 2ème Tour;17/06/2012;6;14;11;75106;PARIS 06;1206;753;742;1;LECOQ;Jean-Pierre;441;;;
Législatives 2012 - 2ème Tour;17/06/2012;6;19;11;75106;PARIS 06;1009;650;639;2;CHERKI;Pascal;241;;;
Législatives 2012 - 2ème Tour;17/06/2012;7;5;2;75107;PARIS 07;1305;750;737;1;KAHN;Axel;167;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;7;8;75112;PARIS 12;1545;984;960;1;BEIGBEDER;Charles;444;;;
